wage,income,age,educ,public,tenure,experience,subordinates,otherjob,internet,trust,urban,region,sex
4200.0,4300,26,2.0,0.0,1.0,9.0,0,1,0,1,0,Северно-Кавказский экономический район,female
8500.0,8500,29,0.0,1.0,9.0,9.0,1,0,1,1,0,Северно-Кавказский экономический район,male
5000.0,5200,23,0.0,0.0,0.0,4.0,0,0,0,1,0,Северно-Кавказский экономический район,female
10000.0,10000,26,0.0,0.0,1.0,5.0,0,0,0,1,0,Северно-Кавказский экономический район,male
5300.0,5300,30,5.0,1.0,5.0,5.0,0,0,0,0,0,Северно-Кавказский экономический район,female
1200.0,1200,32,5.0,1.0,7.0,10.0,0,0,0,0,0,Северно-Кавказский экономический район,female
7000.0,7000,47,0.0,1.0,10.0,28.0,0,0,0,0,0,Северно-Кавказский экономический район,female
4100.0,4100,26,0.0,1.0,0.0,3.0,0,1,0,0,0,Северно-Кавказский экономический район,male
15000.0,15000,46,0.0,0.0,5.0,31.0,1,0,0,1,0,Северно-Кавказский экономический район,male
3200.0,3200,41,5.0,1.0,1.0,15.0,1,0,0,1,0,Северно-Кавказский экономический район,female
12000.0,15630,55,4.0,1.0,30.0,29.0,1,0,0,0,0,Северно-Кавказский экономический район,male
2500.0,5580,52,3.0,1.0,0.0,32.0,0,0,0,0,0,Северно-Кавказский экономический район,female
7000.0,7000,28,5.0,1.0,7.0,7.0,0,0,0,0,0,Северно-Кавказский экономический район,female
3500.0,3500,26,3.0,0.0,2.0,4.0,0,0,0,1,0,Северно-Кавказский экономический район,female
6900.0,11900,28,4.0,1.0,6.0,6.0,0,0,0,0,0,Северно-Кавказский экономический район,male
8000.0,8000,29,0.0,0.0,0.0,6.0,0,1,0,0,0,Северно-Кавказский экономический район,male
3000.0,4000,32,0.0,1.0,5.0,10.0,0,0,0,0,0,Северно-Кавказский экономический район,female
3500.0,3500,31,1.0,0.0,0.0,9.0,0,0,0,0,0,Северно-Кавказский экономический район,male
6000.0,6000,47,0.0,1.0,17.0,26.0,0,0,0,0,0,Северно-Кавказский экономический район,male
3500.0,3700,50,4.0,1.0,17.0,32.0,1,0,0,1,0,Северно-Кавказский экономический район,female
8900.0,8900,27,0.0,1.0,5.0,4.0,0,0,1,0,0,Северно-Кавказский экономический район,male
3200.0,3200,23,0.0,1.0,0.0,2.0,0,0,0,0,0,Северно-Кавказский экономический район,male
5200.0,5400,25,1.0,0.0,2.0,3.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,female
3700.0,5300,34,0.0,0.0,2.0,11.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
2600.0,2600,25,4.0,1.0,2.0,6.0,0,1,0,0,0,Северно-Кавказский экономический район,female
16000.0,16000,36,4.0,1.0,7.0,15.0,1,0,0,0,0,Северно-Кавказский экономический район,female
3000.0,3000,30,5.0,1.0,0.0,8.0,0,0,1,0,0,Северно-Кавказский экономический район,male
6000.0,6000,60,4.0,0.0,38.0,42.0,1,0,0,0,0,Северно-Кавказский экономический район,male
4000.0,9000,54,0.0,0.0,2.0,35.0,1,0,1,0,0,Северно-Кавказский экономический район,female
18500.0,18500,31,4.0,1.0,1.0,10.0,0,1,0,0,0,Северно-Кавказский экономический район,female
8500.0,8500,29,1.0,1.0,5.0,7.0,0,0,0,0,0,Северно-Кавказский экономический район,male
5500.0,8498,49,5.0,1.0,14.0,26.0,0,0,0,0,0,Северно-Кавказский экономический район,female
10000.0,10000,49,4.0,1.0,25.0,28.0,0,0,0,0,0,Северно-Кавказский экономический район,female
6100.0,6100,24,5.0,1.0,2.0,2.0,0,1,0,0,0,Северно-Кавказский экономический район,female
7000.0,10000,53,4.0,1.0,24.0,31.0,0,0,0,0,0,Северно-Кавказский экономический район,female
15000.0,15450,53,1.0,1.0,23.0,34.0,1,0,0,0,0,Северно-Кавказский экономический район,male
5700.0,5700,42,4.0,0.0,1.0,25.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
8000.0,8000,44,5.0,1.0,3.0,19.0,1,0,0,0,0,Северно-Кавказский экономический район,male
7600.0,7600,52,4.0,1.0,29.0,29.0,1,0,0,1,0,Северно-Кавказский экономический район,female
2600.0,2600,49,5.0,0.0,1.0,26.0,1,1,0,1,0,Северно-Кавказский экономический район,male
2000.0,2000,25,2.0,0.0,3.0,3.0,1,0,0,0,0,Северно-Кавказский экономический район,female
5100.0,5100,50,2.0,1.0,7.0,30.0,0,1,0,0,0,Северно-Кавказский экономический район,male
4200.0,4200,43,1.0,0.0,3.0,24.0,0,1,0,0,0,Северно-Кавказский экономический район,female
31000.0,31000,44,2.0,1.0,5.0,26.0,0,0,0,1,0,Северно-Кавказский экономический район,male
1000.0,1000,41,2.0,1.0,4.0,17.0,0,0,0,0,0,Северно-Кавказский экономический район,male
1000.0,1000,23,4.0,1.0,2.0,2.0,0,0,0,0,0,Северно-Кавказский экономический район,female
7000.0,7000,28,4.0,1.0,4.0,8.0,0,1,0,0,0,Северно-Кавказский экономический район,male
6400.0,6400,29,5.0,1.0,4.0,9.0,1,0,1,0,0,Северно-Кавказский экономический район,male
3000.0,3000,42,2.0,0.0,3.0,22.0,0,0,0,0,0,Северно-Кавказский экономический район,female
5000.0,5000,23,0.0,0.0,2.0,2.0,0,1,1,0,0,Северно-Кавказский экономический район,male
5500.0,5500,23,2.0,0.0,3.0,6.0,0,1,0,0,0,Северно-Кавказский экономический район,female
6500.0,6500,26,0.0,0.0,4.0,4.0,0,0,0,0,0,Северно-Кавказский экономический район,male
4000.0,7200,55,1.0,1.0,1.0,35.0,0,0,0,0,0,Северно-Кавказский экономический район,female
5000.0,5000,38,0.0,1.0,0.0,16.0,0,0,0,0,0,Северно-Кавказский экономический район,female
5000.0,5000,43,2.0,1.0,16.0,23.0,0,0,0,0,0,Северно-Кавказский экономический район,male
9000.0,9000,46,0.0,1.0,31.0,31.0,0,0,1,1,0,Северно-Кавказский экономический район,male
2000.0,2000,37,0.0,1.0,5.0,18.0,0,1,0,0,0,Северно-Кавказский экономический район,female
12000.0,12000,35,3.0,0.0,0.0,17.0,0,0,0,0,0,Северно-Кавказский экономический район,male
5500.0,7061,37,1.0,0.0,0.0,11.0,0,0,0,0,0,Северно-Кавказский экономический район,female
5000.0,5000,32,5.0,1.0,8.0,13.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
6000.0,6000,31,2.0,0.0,1.0,11.0,0,0,0,0,0,Северно-Кавказский экономический район,female
8000.0,8000,32,5.0,1.0,5.0,14.0,0,0,0,0,0,Северно-Кавказский экономический район,male
7000.0,7000,29,4.0,1.0,6.0,7.0,0,0,0,0,0,Северно-Кавказский экономический район,female
8000.0,8000,34,0.0,1.0,3.0,9.0,1,0,0,0,0,Северно-Кавказский экономический район,female
863.0,1100,21,4.0,1.0,2.0,2.0,1,0,0,0,0,Северно-Кавказский экономический район,female
6100.0,7300,30,0.0,1.0,9.0,10.0,0,0,0,0,0,Северно-Кавказский экономический район,male
15000.0,18200,56,0.0,1.0,12.0,43.0,1,0,0,0,0,Северно-Кавказский экономический район,male
4800.0,4800,52,4.0,1.0,8.0,31.0,1,0,0,0,0,Северно-Кавказский экономический район,female
8000.0,8000,35,0.0,1.0,6.0,16.0,0,0,0,0,0,Северно-Кавказский экономический район,male
10000.0,10000,41,5.0,1.0,8.0,20.0,1,0,1,0,0,Северно-Кавказский экономический район,female
4000.0,4000,26,0.0,1.0,7.0,7.0,0,0,0,0,0,Северно-Кавказский экономический район,male
3500.0,3500,28,5.0,1.0,4.0,4.0,0,0,0,0,0,Северно-Кавказский экономический район,female
8000.0,8000,27,0.0,1.0,6.0,6.0,0,0,0,0,0,Северно-Кавказский экономический район,male
9000.0,9000,37,0.0,1.0,4.0,20.0,0,0,0,0,0,Северно-Кавказский экономический район,male
16000.0,16700,37,0.0,1.0,17.0,17.0,0,1,1,0,0,Северно-Кавказский экономический район,female
7200.0,7200,32,0.0,1.0,12.0,12.0,0,0,0,0,0,Северно-Кавказский экономический район,male
9000.0,11750,50,5.0,1.0,24.0,29.0,0,0,0,0,0,Северно-Кавказский экономический район,female
15000.0,19040,51,1.0,1.0,28.0,34.0,0,0,0,0,0,Северно-Кавказский экономический район,male
4000.0,8500,48,4.0,1.0,28.0,28.0,0,0,0,0,0,Северно-Кавказский экономический район,female
2600.0,4090,52,4.0,1.0,12.0,31.0,0,0,0,0,0,Северно-Кавказский экономический район,female
5500.0,5500,24,4.0,1.0,0.0,1.0,0,0,1,0,0,Северно-Кавказский экономический район,male
2200.0,2200,50,1.0,1.0,3.0,32.0,0,0,0,0,0,Северно-Кавказский экономический район,female
2300.0,2300,52,1.0,0.0,0.0,33.0,0,0,0,0,0,Северно-Кавказский экономический район,male
1000.0,1000,47,0.0,1.0,11.0,32.0,0,1,0,0,0,Северно-Кавказский экономический район,female
8000.0,8000,26,0.0,1.0,5.0,5.0,1,0,1,0,0,Северно-Кавказский экономический район,male
8300.0,8300,46,1.0,1.0,11.0,29.0,1,0,0,0,0,Северно-Кавказский экономический район,male
